head	relation	tail
/m/05f4m9q	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0dfw0
/m/09qv_s	/award/award_category/nominees./award/award_nomination/nominated_for	/m/011yth
/m/01vs73g	/music/artist/track_contributions./music/track_contribution/role	/m/026t6
/m/06qd3	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/0lgxj
/m/0ymc8	/education/educational_institution/campuses	/m/0ymc8
/m/024fz9	/award/award_category/winners./award/award_honor/ceremony	/m/01bx35
/m/0686zv	/award/award_winner/awards_won./award/award_honor/award_winner	/m/048s0r
/m/011yqc	/award/award_winning_work/awards_won./award/award_honor/award	/m/02x17s4
/m/02vxq9m	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/016wzw
/m/01nm3s	/film/actor/film./film/performance/film	/m/0gmcwlb
/m/0d68qy	/tv/tv_program/genre	/m/05p553
/m/0cy__l	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn
/m/04rrd	/location/location/contains	/m/0dhml
/m/01g6l8	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/03g3w
/m/020x5r	/people/person/place_of_birth	/m/0cr3d
/m/0fpj9pm	/music/artist/track_contributions./music/track_contribution/role	/m/026t6
/m/07tw_b	/film/film/production_companies	/m/016tw3
/m/03t97y	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/014g_s
/m/019r_1	/people/person/profession	/m/02jknp
/m/02g0mx	/people/person/place_of_birth	/m/030qb3t
/m/059y0	/people/person/place_of_birth	/m/01lfy
/m/03nt59	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/05bpg3
/m/02gkzs	/government/legislative_session/members./government/government_position_held/district_represented	/m/04rrd
/m/0dnvn3	/film/film/film_format	/m/0cj16
/m/02ntb8	/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	/m/02nt3d
/m/01bvw5	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/04x_3
/m/01zhs3	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02sdk9v
/m/026ps1	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02j3d4
/m/09n48	/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal	/m/02lpp7
/m/02sgy	/music/performance_role/regular_performances./music/group_membership/role	/m/042v_gx
/m/0m68w	/people/person/profession	/m/018gz8
/m/08zrbl	/award/award_winning_work/awards_won./award/award_honor/award	/m/02w_6xj
/m/0319l	/music/performance_role/regular_performances./music/group_membership/role	/m/01vj9c
/m/02dlh2	/music/instrument/family	/m/026t6
/m/024yxd	/people/deceased_person/place_of_death	/m/030qb3t
/m/0fx0mw	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/08w7vj
/m/0dq_5	/organization/role/leaders./organization/leadership/organization	/m/04vgq5
/m/016t_3	/education/educational_degree/people_with_this_degree./education/education/institution	/m/02w2bc
/m/02x17s4	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0462hhb
/m/0161sp	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/05dbf
/m/09th87	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/02y9bj
/m/0nvg4	/location/location/time_zones	/m/02fqwt
/m/0n85g	/music/record_label/artist	/m/07sbk
/m/0140g4	/film/film/genre	/m/07s9rl0
/m/01z0lb	/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program	/m/0gxsh4
/m/03kx49	/film/film/genre	/m/05p553
/m/01v9l67	/award/award_winner/awards_won./award/award_honor/award_winner	/m/016zp5
/m/02yxwd	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0dvmd
/m/01qmy04	/people/person/place_of_birth	/m/04n3l
/m/027ht3n	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0ddd0gc
/m/01_2n	/tv/tv_program/genre	/m/07s9rl0
/m/0bwfn	/education/educational_institution/students_graduates./education/education/student	/m/03mfqm
/m/07z1_q	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05683p
/m/05p92jn	/film/actor/film./film/performance/film	/m/0ds35l9
/m/0gs6vr	/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	/m/09h4b5
/m/080dwhx	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/08w7vj
/m/0ds1glg	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/01vrlqd	/people/person/profession	/m/02hv44_
/m/045bs6	/film/actor/film./film/performance/film	/m/04kzqz
/m/0k1wz	/people/person/profession	/m/01c8w0
/m/059j4x	/people/person/profession	/m/02krf9
/m/026t6	/music/instrument/instrumentalists	/m/027dpx
/m/06qv_	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/0lzb8
/m/0421v9q	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy
/m/015pkc	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/019pm_
/m/01rr9f	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/01rrd4
/m/017jv5	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/01kf4tt
/m/0144l1	/people/person/profession	/m/025352
/m/02r7lqg	/sports/sports_team/colors	/m/083jv
/m/028cg00	/film/film/genre	/m/01jfsb
/m/062ftr	/people/person/profession	/m/03gjzk
/m/0ws7	/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	/m/047g8h
/m/01pbs9w	/people/person/profession	/m/0nbcg
/m/05y7hc	/music/artist/track_contributions./music/track_contribution/role	/m/01vdm0
/m/01fh0q	/people/person/profession	/m/0gbbt
/m/017g21	/music/group_member/membership./music/group_membership/role	/m/018vs
/m/0bdw1g	/award/award_category/winners./award/award_honor/award_winner	/m/030b93
/m/07hbxm	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03f1zdw
/m/01nm3s	/award/award_winner/awards_won./award/award_honor/award_winner	/m/034g2b
/m/01y20v	/education/educational_institution/colors	/m/01g5v
/m/02h4rq6	/education/educational_degree/people_with_this_degree./education/education/institution	/m/04chyn
/m/025m98	/award/award_category/winners./award/award_honor/award_winner	/m/04zwjd
/m/03td5v	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/0djb3vw	/film/film/genre	/m/07s9rl0
/m/09n5b9	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/07h34
/m/01w1ywm	/film/actor/film./film/performance/film	/m/03kx49
/m/0h3y	/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to	/m/015fr
/m/02qt02v	/award/award_category/winners./award/award_honor/award_winner	/m/03_gd
/m/0ggx5q	/music/genre/artists	/m/09h4b5
/m/03nqnnk	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn
/m/020_95	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02y_rq5
/m/03xp8d5	/people/person/profession	/m/02jknp
/m/015wnl	/film/actor/film./film/performance/film	/m/0dc_ms
/m/064t9	/music/genre/artists	/m/043zg
/m/0l14qv	/music/instrument/instrumentalists	/m/0kzy0
/m/0dj5q	/people/person/religion	/m/0c8wxp
/m/0l6ny	/olympics/olympic_games/sports	/m/07_53
/m/0d060g	/location/location/contains	/m/080h2
/m/03xq0f	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/09gdm7q
/m/02sgy	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/018vs
/m/0dq_5	/organization/role/leaders./organization/leadership/organization	/m/05b5c
/m/018_q8	/organization/organization/child./organization/organization_relationship/child	/m/07y2b
/m/0ds2l81	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/05smlt
/m/064lsn	/award/award_winning_work/awards_won./award/award_honor/award	/m/040njc
/m/0bksh	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01gkmx
/m/06bzwt	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0404j37
/m/033tf_	/people/ethnicity/people	/m/02cg2v
/m/01wz3cx	/people/person/places_lived./people/place_lived/location	/m/0cr3d
/m/01w8sf	/people/person/place_of_birth	/m/01z56h
/m/02_j1w	/sports/sports_position/players./sports/sports_team_roster/team	/m/015_z1
/m/056zf9	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/018vs	/music/performance_role/regular_performances./music/group_membership/role	/m/02k84w
/m/01tspc6	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0bq2g
/m/02h4rq6	/education/educational_degree/people_with_this_degree./education/education/institution	/m/01jq0j
/m/064lsn	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0k6nt
/m/0gj50	/award/award_winning_work/awards_won./award/award_honor/award	/m/02py_sj
/m/053rxgm	/film/film/genre	/m/01jfsb
/m/03fyrh	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0d04z6
/m/08jyyk	/music/genre/artists	/m/06br6t
/m/04bsx1	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/02b190
/m/01hrqc	/people/person/profession	/m/03gjzk
/m/021bmf	/music/performance_role/track_performances./music/track_contribution/role	/m/06w7v
/m/01vs14j	/music/artist/contribution./music/recording_contribution/performance_role	/m/0l14md
/m/01vj9c	/music/performance_role/track_performances./music/track_contribution/role	/m/02k84w
/m/0gq9h	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0c0nhgv
/m/03mfqm	/people/person/gender	/m/02zsn
/m/04jr87	/education/educational_institution/campuses	/m/04jr87
/m/0ds35l9	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d060g
/m/05mxw33	/music/artist/track_contributions./music/track_contribution/role	/m/0680x0
/m/083chw	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0cnl80
/m/01jgpsh	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03xp8d5
/m/01nn79	/business/business_operation/industry	/m/029g_vk
/m/02j69w	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d060g
/m/042ly5	/film/actor/film./film/performance/film	/m/047tsx3
/m/0l14md	/music/performance_role/regular_performances./music/group_membership/group	/m/017_hq
/m/09v42sf	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d060g
/m/025m8l	/award/award_category/winners./award/award_honor/ceremony	/m/01bx35
/m/01sp81	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0pk1p
/m/01g_bs	/music/genre/artists	/m/016nvh
/m/02yy9r	/film/film/language	/m/064_8sq
/m/048yqf	/film/film/featured_film_locations	/m/0d060g
/m/0lpjn	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0jfx1
/m/0pgm3	/people/person/places_lived./people/place_lived/location	/m/01zmqw
/m/01r47h	/education/educational_institution_campus/educational_institution	/m/01r47h
/m/02cqbx	/people/person/gender	/m/02zsn
/m/07g9f	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/0443xn
/m/04344j	/education/university/fraternities_and_sororities	/m/035tlh
/m/02sdk9v	/sports/sports_position/players./sports/sports_team_roster/team	/m/05nmg_
/m/06_9lg	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/027wvb
/m/0fsb_6	/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	/m/02vkdwz
/m/015pkc	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02s2ft
/m/042ly5	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/06mxs	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/028kb
/m/05r5w	/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	/m/02qjj7
/m/02_j1w	/sports/sports_position/players./sports/sports_team_roster/team	/m/05f8c2
/m/064lsn	/film/film/runtime./film/film_cut/film_release_region	/m/06mkj
/m/02d9k	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0bbf1f
/m/0lbj1	/film/actor/film./film/performance/film	/m/01dvbd
/m/0chghy	/military/military_combatant/military_conflicts./military/military_combatant_group/combatants	/m/0bq0p9
/m/0p9gg	/people/person/religion	/m/0c8wxp
/m/0chgzm	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/028kb
/m/0dzt9	/location/hud_county_place/place	/m/0dzt9
/m/047g8h	/sports/sports_position/players./sports/sports_team_roster/team	/m/0487_
/m/01chc7	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/019pm_
/m/02sdk9v	/sports/sports_position/players./sports/sports_team_roster/team	/m/046fz5
/m/06kbb6	/people/person/place_of_birth	/m/02dtg
/m/0gyfp9c	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0bjv6
/m/01bvw5	/education/educational_institution_campus/educational_institution	/m/01bvw5
/m/021f30	/sports/sports_team/roster./baseball/baseball_roster_position/position	/m/02lyr4
/m/01p970	/music/performance_role/regular_performances./music/group_membership/group	/m/02dw1_
/m/02vjzr	/music/genre/artists	/m/0137hn
/m/07gp9	/film/film/other_crew./film/film_crew_gig/crewmember	/m/03r1pr
/m/05jm7	/influence/influence_node/influenced_by	/m/0yxl
/m/03nk3t	/people/person/profession	/m/02krf9
/m/02lg9w	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01dy7j
/m/09qvms	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/044mm6
/m/051vz	/sports/sports_team/roster./baseball/baseball_roster_position/position	/m/02lyr4
/m/05bxwh	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0gq9h
/m/02fqrf	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/027c95y	/award/award_category/winners./award/award_honor/award_winner	/m/04n_g
/m/0425yz	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/02sg4b	/sports/sports_position/players./sports/sports_team_roster/team	/m/07l4z
/m/02mw6c	/education/educational_institution/school_type	/m/01jlsn
/m/01phtd	/award/award_nominee/award_nominations./award/award_nomination/award	/m/099t8j
/m/0c9k8	/award/award_winning_work/awards_won./award/award_honor/award	/m/02w_6xj
/m/01j_jh	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/0bj9k	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x73k6
/m/03rbj2	/award/award_category/winners./award/award_honor/award_winner	/m/03fw60
/m/034g2b	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01nm3s
/m/0n23_	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/0gj9tn5	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/0dgrwqr	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/0bm2g	/film/film/genre	/m/06l3bl
/m/04n2r9h	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0btpm6
/m/02662b	/award/award_category/winners./award/award_honor/award_winner	/m/03772
/m/0xn7b	/location/hud_county_place/place	/m/0xn7b
/m/0cqcgj	/people/person/place_of_birth	/m/0fk98
/m/05zjtn4	/education/educational_institution/campuses	/m/05zjtn4
/m/04tng0	/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	/m/0ptxj
/m/02mx98	/music/artist/track_contributions./music/track_contribution/role	/m/01vj9c
/m/0gyfp9c	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy
/m/017lvd	/education/educational_institution_campus/educational_institution	/m/017lvd
/m/01s7z0	/people/person/profession	/m/02jknp
/m/0c00zd0	/film/film/genre	/m/07s9rl0
/m/015wnl	/film/actor/film./film/performance/film	/m/0dcz8_
/m/09g0h	/people/person/profession	/m/02krf9
/m/02dlh2	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/026t6
/m/07j8r	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn
/m/0jtg0	/music/performance_role/track_performances./music/track_contribution/role	/m/0l15bq
/m/023kzp	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01z7s_
