entity	attribute	value
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2924348
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4392493
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2483355
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1867044
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1632500
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1334044
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2221800
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4805295
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2625561
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1431088
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1532828
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1729135
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2002358
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2848141
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3155979
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3393575
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3478197
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3566605
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4013488
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4171145
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4246336
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4532711
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4586353
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4669685
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4737680
/m/01p8s	http://rdf.freebase.com/ns/location.country.calling_code	506
/m/01p8s	http://rdf.freebase.com/ns/location.country.iso_numeric	188
/m/04yc76	http://rdf.freebase.com/ns/film.film.netflix_id	70021650
/m/04yc76	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	85
/m/0d04z6	http://rdf.freebase.com/ns/location.location.area	109884.0
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	8715054
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	7618358
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9710009
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10503898
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	8413282
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11296355
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11138416
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	7289830
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11238317
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11273363
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9025344
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10757891
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10932013
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9438366
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9776117
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11270957
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	8110405
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9543798
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11292078
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	8869924
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10097020
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11063917
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11301100
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11101580
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9315458
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9835085
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	8263513
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9633669
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	7141130
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10600841
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9176167
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11245926
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11276053
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11301674
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10028578
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	7787144
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10285920
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11288826
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10396268
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11175465
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	8563130
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	7450405
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11281768
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10183690
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11024249
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10821551
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9975082
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11212125
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	11265629
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10878823
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10980758
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9930589
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	10684831
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	7951916
/m/0d04z6	http://rdf.freebase.com/ns/topic_server.population_number	9886228
/m/0d04z6	http://rdf.freebase.com/ns/location.country.calling_code	53
/m/0d04z6	http://rdf.freebase.com/ns/location.country.iso_numeric	192
/m/0173s9	http://rdf.freebase.com/ns/organization.organization.date_founded	1843
/m/03l2n	http://rdf.freebase.com/ns/location.location.area	1625.2
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1756426
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1807363
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2195914
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1953631
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1707248
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1733420
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1829098
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2127412
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2206573
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2012297
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2016582
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1994316
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2160821
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1779124
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1977811
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2076189
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2102587
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1767168
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2058645
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1774143
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1845967
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2169248
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2242193
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2208180
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2238183
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2099451
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2032955
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2160712
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	2257926
/m/03l2n	http://rdf.freebase.com/ns/topic_server.population_number	1791508
/m/03l2n	http://rdf.freebase.com/ns/location.location.gnis_feature_id	1380948
/m/03l2n	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	482514
/m/03l2n	http://rdf.freebase.com/ns/user.brendan.default_domain.top_architectural_city.structure_count	15
/m/01vfqh	http://rdf.freebase.com/ns/film.film.netflix_id	60000822
/m/01vfqh	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	69
/m/0hnf5vm	http://rdf.freebase.com/ns/award.award_category.date_established	1995
/m/0hnf5vm	http://rdf.freebase.com/ns/award.award_category.date_discontinued	2004
/m/081jbk	http://rdf.freebase.com/ns/people.person.height_meters	1.57
/m/0298n7	http://rdf.freebase.com/ns/film.film.netflix_id	60029177
/m/0298n7	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	62
/m/02mz_6	http://rdf.freebase.com/ns/people.person.height_meters	1.74
/m/01r0t_j	http://rdf.freebase.com/ns/people.person.date_of_birth	1951
/m/01r0t_j	http://rdf.freebase.com/ns/music.artist.active_start	1969
/m/01l2fn	http://rdf.freebase.com/ns/people.person.height_meters	1.7
/m/01l2fn	http://rdf.freebase.com/ns/people.person.weight_kg	52.0
/m/01l2fn	http://rdf.freebase.com/ns/base.popstra.sww_base.heat	50
/m/01l2fn	http://rdf.freebase.com/ns/base.popstra.sww_base.interest	90
/m/08zrbl	http://rdf.freebase.com/ns/film.film.netflix_id	70075473
/m/08zrbl	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	46
/m/0329r5	http://rdf.freebase.com/ns/sports.sports_team.founded	1900
/m/0mnrb	http://rdf.freebase.com/ns/location.location.area	634.547087032
/m/0mnrb	http://rdf.freebase.com/ns/location.dated_location.date_founded	1634
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	268224
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	173845
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	237635
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	182050
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	253458
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	296415
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	248758
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	177575
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	310529
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	227382
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	263305
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	206524
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	155581
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	285586
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	223141
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	212486
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	251392
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	163177
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	316973
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	218556
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	169767
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	276196
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	315200
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	179575
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	216547
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	160470
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	197750
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	162993
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	271271
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	180735
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	186277
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	244162
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	176281
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	292693
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	190475
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	281406
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	178853
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	201376
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	318611
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	289755
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	232655
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	307465
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	266031
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	194225
/m/0mnrb	http://rdf.freebase.com/ns/topic_server.population_number	257884
/m/0mnrb	http://rdf.freebase.com/ns/location.statistical_region.hud_id	5108799999
/m/01kkx2	http://rdf.freebase.com/ns/people.person.height_meters	1.8
/m/04vr_f	http://rdf.freebase.com/ns/film.film.netflix_id	70044689
/m/04vr_f	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	85
/m/029g_vk	http://rdf.freebase.com/ns/business.industry.naics_2007	517
/m/0z5vp	http://rdf.freebase.com/ns/location.location.area	191.918118976
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	47265
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45056
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	46423
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	46472
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45196
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	44958
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	49500
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	47968
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	46542
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	46471
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45604
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	46369
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	49379
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	49398
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45277
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	50725
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45041
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45261
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45252
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45188
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	46507
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	49863
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	45319
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	46919
/m/0z5vp	http://rdf.freebase.com/ns/topic_server.population_number	46771
/m/0z5vp	http://rdf.freebase.com/ns/location.location.gnis_feature_id	1092626
/m/0z5vp	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	400966
/m/02nx2k	http://rdf.freebase.com/ns/film.film.netflix_id	60034569
/m/02nx2k	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	31
/m/0r111	http://rdf.freebase.com/ns/location.location.area	53.233
/m/0r111	http://rdf.freebase.com/ns/topic_server.population_number	137513
/m/0r111	http://rdf.freebase.com/ns/topic_server.population_number	139359
/m/0r111	http://rdf.freebase.com/ns/topic_server.population_number	145522
